age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier
54.0,24.174849939749826,87.0,0.0,7.0,2.0
47.0,51.815887535882204,13.0,1.0,9.0,3.0
37.0,87.4642543279584,60.0,1.0,9.0,3.0
58.0,67.06589459103054,27.0,0.0,6.0,3.0
49.0,68.47198849659463,119.0,0.0,5.0,3.0
48.0,75.70484803132508,50.0,2.0,3.0,2.0
53.0,52.59762987577915,79.0,1.0,2.0,2.0
42.0,52.50129999160417,12.0,2.0,9.0,1.0
22.0,49.95602282389405,10.0,0.0,4.0,2.0
25.0,48.84326132330926,49.0,0.0,1.0,3.0
34.0,40.81275029096912,102.0,1.0,1.0,1.0
32.0,70.73989150993654,92.0,1.0,7.0,1.0
37.0,42.09888023954258,107.0,0.0,2.0,2.0
62.0,45.76391185947439,35.0,2.0,6.0,1.0
64.0,30.13347084173241,38.0,1.0,5.0,2.0
46.0,62.45369371022132,54.0,1.0,7.0,3.0
53.0,73.88890441757209,20.0,2.0,2.0,3.0
67.0,16.535457488551017,12.0,0.0,0.0,2.0
68.0,73.21445954913447,3.0,0.0,5.0,3.0
45.0,61.07228189518183,2.0,0.0,5.0,2.0
25.0,69.05624066162727,92.0,0.0,7.0,2.0
31.0,55.60100114135025,22.0,2.0,9.0,3.0
50.0,59.00758330916458,35.0,0.0,2.0,3.0
51.0,54.982816985895724,109.0,1.0,8.0,1.0
69.0,35.01076921280371,116.0,1.0,5.0,3.0
46.0,48.18352751858979,9.0,1.0,0.0,3.0
39.0,42.654357307304714,87.0,2.0,2.0,2.0
20.0,66.28839882603029,17.0,2.0,3.0,2.0
65.0,45.95812100112024,14.0,1.0,2.0,3.0
40.0,57.328801724114065,116.0,0.0,5.0,1.0
20.0,33.680731313921015,32.0,0.0,6.0,2.0
23.0,77.64345277830344,59.0,0.0,1.0,2.0
57.0,53.91615350424786,104.0,0.0,5.0,3.0
40.0,29.694616761770554,58.0,1.0,3.0,3.0
29.0,65.15399240009435,36.0,0.0,0.0,3.0
22.0,53.76402041302289,33.0,2.0,1.0,3.0
22.0,61.86744486314486,74.0,0.0,4.0,3.0
20.0,97.23729376539154,64.0,0.0,8.0,1.0
21.0,67.18559224320003,13.0,1.0,4.0,2.0
41.0,66.4099708575872,34.0,0.0,7.0,1.0
22.0,44.671132483353595,5.0,1.0,9.0,1.0
48.0,51.60918078814508,70.0,1.0,1.0,3.0
52.0,44.65285917825817,33.0,0.0,4.0,2.0
59.0,30.34453682022757,5.0,1.0,0.0,3.0
36.0,43.56370718425687,88.0,2.0,1.0,1.0
25.0,67.02841212771347,111.0,1.0,2.0,2.0
45.0,55.73020674594968,72.0,1.0,7.0,2.0
55.0,32.501164516340175,18.0,0.0,9.0,3.0
40.0,48.382167406901445,89.0,0.0,2.0,1.0
24.0,38.216316238912874,18.0,1.0,3.0,3.0
55.0,56.993187719502416,100.0,2.0,3.0,2.0
30.0,39.73803798324727,26.0,2.0,8.0,3.0
62.0,41.67502620779555,84.0,1.0,3.0,2.0
38.0,30.71717691642467,20.0,1.0,8.0,3.0
54.0,74.96936150194946,103.0,1.0,7.0,1.0
23.0,49.21594518125995,104.0,1.0,3.0,1.0
27.0,48.30113622049889,88.0,0.0,2.0,3.0
44.0,55.00509597831819,84.0,1.0,1.0,1.0
69.0,56.097452315427034,109.0,1.0,7.0,3.0
43.0,39.720314199632156,4.0,2.0,7.0,2.0
59.0,53.547094715356806,22.0,1.0,0.0,1.0
45.0,51.38191142867153,89.0,1.0,6.0,1.0
33.0,65.32493014308804,85.0,1.0,7.0,1.0
67.0,61.2776440869345,82.0,1.0,6.0,2.0
45.0,49.859076338914434,109.0,1.0,2.0,1.0
20.0,50.36238973287861,110.0,2.0,3.0,1.0
18.0,46.8157642937244,73.0,0.0,4.0,3.0
20.0,51.632606563180275,108.0,0.0,0.0,3.0
47.0,49.5116459573955,9.0,2.0,9.0,2.0
36.0,52.38221506023059,59.0,1.0,2.0,2.0
50.0,27.979471295302073,33.0,2.0,5.0,3.0
25.0,40.398869597515144,105.0,1.0,2.0,1.0
36.0,71.550887821901,7.0,0.0,4.0,3.0
53.0,40.109794623151544,33.0,0.0,3.0,3.0
65.0,47.913701661774915,66.0,0.0,1.0,2.0
54.0,53.166592175854674,114.0,1.0,3.0,2.0
22.0,47.42163901359166,72.0,1.0,3.0,1.0
51.0,41.52435487250081,97.0,2.0,2.0,3.0
55.0,63.8100273874272,59.0,1.0,7.0,1.0
44.0,34.4438455069679,35.0,1.0,5.0,2.0
56.0,19.120147856704097,93.0,0.0,0.0,2.0
64.0,69.33085744225903,32.0,1.0,8.0,2.0
59.0,30.65097273946953,1.0,2.0,2.0,1.0
59.0,60.86344898218418,117.0,2.0,3.0,1.0
68.0,44.18423001703257,95.0,0.0,9.0,3.0
41.0,72.53384409904737,52.0,1.0,9.0,2.0
65.0,46.28031995964807,35.0,0.0,6.0,3.0
48.0,41.879069568245725,40.0,0.0,4.0,2.0
39.0,63.313973860030075,44.0,2.0,3.0,3.0
40.0,68.59659644962844,39.0,0.0,1.0,2.0
58.0,74.2944535222068,20.0,0.0,4.0,3.0
41.0,12.320396484042156,97.0,2.0,7.0,1.0
57.0,20.301024155414666,87.0,0.0,1.0,1.0
49.0,33.663223536219235,3.0,0.0,0.0,3.0
68.0,33.23397499604775,53.0,1.0,5.0,2.0
50.0,42.602545248667205,12.0,1.0,0.0,1.0
45.0,50.761550069540355,8.0,1.0,8.0,3.0
34.0,52.87297898863197,64.0,1.0,7.0,1.0
43.0,58.30720283877049,41.0,2.0,3.0,3.0
35.0,39.53609736642666,111.0,2.0,6.0,3.0
32.0,48.64945367713475,11.0,1.0,9.0,1.0
55.0,49.061257077353766,26.0,0.0,3.0,1.0
39.0,50.25307717333652,87.0,0.0,5.0,3.0
66.0,42.41672974553088,38.0,0.0,9.0,3.0
35.0,53.19078258954379,5.0,1.0,6.0,3.0
38.0,34.44043689169439,32.0,0.0,8.0,3.0
36.0,75.80835433103215,69.0,2.0,1.0,3.0
19.0,36.81686167559672,112.0,1.0,9.0,1.0
47.0,55.930672425852634,15.0,1.0,7.0,2.0
42.0,45.13284678552976,61.0,0.0,8.0,3.0
43.0,42.62694671810187,107.0,1.0,3.0,2.0
56.0,27.319193024093902,52.0,0.0,7.0,2.0
34.0,41.87349699807165,87.0,1.0,9.0,2.0
64.0,46.36560996728037,113.0,0.0,4.0,3.0
33.0,41.31792530028596,28.0,0.0,8.0,1.0
44.0,60.12426429478964,19.0,0.0,1.0,2.0
66.0,75.0725166971223,54.0,0.0,0.0,3.0
20.0,48.93850312614363,81.0,0.0,9.0,1.0
59.0,57.6752546076702,15.0,2.0,5.0,1.0
55.0,68.58739048677504,13.0,2.0,3.0,2.0
46.0,33.95407118892864,87.0,0.0,5.0,2.0
19.0,76.59365476257724,82.0,2.0,6.0,2.0
60.0,30.21002426124518,23.0,0.0,8.0,1.0
57.0,49.981627133106244,80.0,0.0,0.0,1.0
31.0,60.11330220525738,62.0,2.0,2.0,1.0
29.0,73.18329234443097,84.0,2.0,1.0,2.0
69.0,49.846240845647955,25.0,0.0,4.0,2.0
41.0,51.55003637632756,32.0,2.0,9.0,3.0
45.0,74.45426742049207,21.0,1.0,7.0,3.0
56.0,27.445458554805555,1.0,2.0,4.0,2.0
35.0,34.904099779354375,28.0,0.0,7.0,1.0
42.0,31.62918323785779,91.0,1.0,2.0,1.0
54.0,33.72870990689552,116.0,2.0,9.0,2.0
23.0,36.133767512495375,91.0,2.0,0.0,3.0
62.0,68.49182605319626,109.0,2.0,3.0,2.0
47.0,72.80338543746441,100.0,2.0,2.0,2.0
48.0,55.70830269703058,12.0,2.0,7.0,1.0
51.0,64.70655712412776,79.0,0.0,7.0,2.0
36.0,62.262176846539255,20.0,2.0,7.0,2.0
45.0,50.02647666921862,108.0,1.0,2.0,1.0
25.0,63.900775368518296,83.0,2.0,7.0,1.0
28.0,61.35832751936043,51.0,2.0,5.0,1.0
33.0,59.69615298719257,26.0,0.0,7.0,1.0
43.0,51.34167386475227,111.0,0.0,8.0,3.0
18.0,52.81047300783555,85.0,1.0,0.0,3.0
48.0,47.456360384318,101.0,0.0,0.0,2.0
44.0,23.602313581169057,43.0,1.0,3.0,1.0
65.0,49.040958379717054,50.0,2.0,0.0,1.0
61.0,50.808085675060624,74.0,0.0,8.0,1.0
66.0,36.58852200481278,28.0,2.0,8.0,3.0
26.0,42.81096361057641,26.0,2.0,6.0,2.0
43.0,60.51468694506078,77.0,0.0,1.0,2.0
23.0,63.15064440339392,25.0,0.0,3.0,2.0
24.0,25.093957710596467,115.0,0.0,3.0,1.0
30.0,39.560644613165266,31.0,2.0,9.0,3.0
66.0,61.9427444659514,84.0,0.0,4.0,1.0
27.0,31.027079548720884,79.0,1.0,4.0,1.0
60.0,48.04400050926414,18.0,1.0,7.0,3.0
63.0,31.322170001341192,40.0,0.0,2.0,2.0
66.0,36.659164391682076,87.0,1.0,6.0,3.0
48.0,55.29164818097566,67.0,0.0,0.0,1.0
65.0,59.41338836406061,63.0,2.0,0.0,1.0
54.0,65.71583804111239,11.0,1.0,2.0,3.0
35.0,91.94868937005305,27.0,1.0,0.0,3.0
28.0,47.156680240029736,37.0,1.0,0.0,3.0
27.0,47.921325600689485,12.0,1.0,2.0,2.0
45.0,69.20829114616778,97.0,1.0,8.0,2.0
38.0,66.89283023418747,28.0,2.0,4.0,3.0
42.0,58.169316939927825,6.0,1.0,3.0,3.0
23.0,44.2215716486286,70.0,0.0,6.0,1.0
59.0,61.117575072023314,44.0,1.0,1.0,3.0
28.0,41.16509019017302,85.0,0.0,5.0,2.0
50.0,40.10665766371103,89.0,0.0,9.0,3.0
22.0,54.1559223954045,47.0,2.0,0.0,3.0
51.0,81.0333646327841,36.0,1.0,3.0,3.0
49.0,45.737025716432015,82.0,2.0,5.0,1.0
60.0,50.880131190871104,44.0,1.0,9.0,2.0
63.0,26.358146018234564,103.0,1.0,3.0,3.0
41.0,36.42309904953285,69.0,2.0,6.0,1.0
30.0,55.454774430297114,23.0,2.0,2.0,3.0
60.0,57.18292296384601,23.0,0.0,2.0,2.0
23.0,79.10522396353977,87.0,0.0,9.0,1.0
51.0,34.29607569322287,35.0,0.0,7.0,1.0
68.0,52.06464524989131,93.0,2.0,1.0,1.0
42.0,43.195834464753915,69.0,1.0,0.0,2.0
58.0,54.266017022763556,61.0,0.0,4.0,3.0
40.0,41.971123566242966,81.0,2.0,6.0,1.0
67.0,23.991224264859,38.0,0.0,3.0,2.0
63.0,59.62597795670824,52.0,1.0,7.0,1.0
30.0,38.86860874059889,2.0,2.0,0.0,1.0
45.0,46.49255669221343,19.0,2.0,4.0,1.0
61.0,51.014851845676105,111.0,1.0,1.0,2.0
61.0,49.61476667223959,63.0,2.0,2.0,2.0
30.0,5.450951912431712,67.0,2.0,5.0,3.0
24.0,26.10740489848329,94.0,2.0,1.0,1.0
65.0,45.840545630797116,97.0,0.0,7.0,3.0
34.0,84.5535276879398,23.0,1.0,3.0,3.0
26.0,36.00243426476164,26.0,0.0,9.0,1.0
31.0,44.38934280467287,30.0,1.0,6.0,1.0
47.0,70.17766038392342,19.0,2.0,4.0,3.0
58.0,60.56335780931463,39.0,1.0,6.0,1.0
55.0,56.35220178363271,90.0,2.0,6.0,1.0
47.0,51.819409816615135,96.0,2.0,9.0,3.0
50.0,21.447724514782216,106.0,1.0,1.0,1.0
42.0,26.29963829296311,28.0,2.0,5.0,1.0
48.0,36.26820138501127,73.0,0.0,7.0,2.0
40.0,44.012763900862936,61.0,1.0,7.0,1.0
69.0,68.10112028664923,48.0,1.0,8.0,2.0
44.0,50.485529763543056,95.0,1.0,4.0,1.0
50.0,40.45441019140364,79.0,2.0,9.0,3.0
68.0,45.78946342817814,96.0,0.0,2.0,3.0
64.0,70.61740481328775,13.0,1.0,4.0,2.0
66.0,51.913632915823385,86.0,2.0,5.0,1.0
37.0,60.01283601040132,104.0,0.0,8.0,2.0
45.0,42.73849844332272,11.0,2.0,8.0,1.0
25.0,21.087082628891903,97.0,2.0,3.0,1.0
39.0,59.81031060111908,88.0,0.0,9.0,1.0
52.0,54.84160758271663,40.0,2.0,4.0,2.0
48.0,64.5124709572613,108.0,0.0,7.0,2.0
61.0,51.26140191919525,51.0,1.0,8.0,2.0
41.0,86.29835526733476,70.0,1.0,0.0,3.0
32.0,35.87065691647025,80.0,0.0,2.0,2.0
67.0,33.68956336688548,30.0,2.0,3.0,1.0
62.0,47.24687250196322,30.0,1.0,8.0,2.0
48.0,45.574811799267756,78.0,0.0,0.0,3.0
22.0,47.07337345921999,54.0,0.0,9.0,3.0
39.0,48.52656877593479,7.0,2.0,7.0,3.0
34.0,45.179267197399234,67.0,2.0,1.0,2.0
45.0,41.82331678821703,95.0,1.0,0.0,3.0
20.0,35.14038890475419,10.0,1.0,9.0,3.0
36.0,58.34134082117419,97.0,1.0,6.0,3.0
55.0,67.87636795171207,61.0,2.0,3.0,3.0
44.0,99.42153182303858,102.0,1.0,1.0,3.0
34.0,55.53377427717784,37.0,0.0,3.0,2.0
49.0,66.93318885310391,15.0,0.0,9.0,3.0
54.0,53.25401471222063,50.0,1.0,1.0,2.0
38.0,60.59255763075643,4.0,2.0,3.0,1.0
54.0,48.918738322635015,101.0,1.0,1.0,2.0
68.0,45.67082333173437,42.0,0.0,6.0,2.0
28.0,46.44430548893375,68.0,1.0,2.0,3.0
18.0,78.44886213748336,10.0,0.0,6.0,3.0
47.0,76.74207315869869,116.0,2.0,1.0,3.0
43.0,37.43501626522484,22.0,0.0,3.0,2.0
62.0,57.50105517800191,31.0,1.0,6.0,2.0
66.0,46.07013245695314,100.0,2.0,5.0,3.0
60.0,76.89752966371962,76.0,2.0,2.0,1.0
67.0,32.19584252698826,73.0,2.0,7.0,1.0
53.0,67.07215942459636,28.0,1.0,8.0,1.0
43.0,51.50220994187901,98.0,0.0,3.0,1.0
59.0,22.171594020136222,69.0,1.0,8.0,3.0
44.0,78.82578186616878,94.0,0.0,2.0,3.0
43.0,24.035464475556772,80.0,2.0,1.0,2.0
60.0,34.69755732908658,19.0,0.0,7.0,1.0
35.0,31.3513788843896,78.0,2.0,9.0,2.0
50.0,69.52421936470952,47.0,2.0,5.0,3.0
53.0,40.85473190185087,115.0,2.0,7.0,2.0
54.0,32.55621327053008,24.0,2.0,2.0,2.0
51.0,59.19522981336605,56.0,1.0,7.0,1.0
43.0,33.37086223685696,114.0,0.0,9.0,1.0
39.0,56.98458247932347,11.0,1.0,9.0,1.0
41.0,55.47153374721027,77.0,2.0,1.0,1.0
29.0,53.79559705676696,74.0,0.0,6.0,2.0
28.0,20.78307464066481,93.0,0.0,1.0,3.0
38.0,67.44290964762801,103.0,0.0,1.0,1.0
33.0,71.98630760003108,91.0,1.0,4.0,3.0
53.0,64.2317345269603,54.0,0.0,8.0,2.0
24.0,61.39833316316245,59.0,0.0,1.0,2.0
45.0,47.42145822547779,65.0,0.0,8.0,1.0
41.0,75.90441352385905,32.0,0.0,7.0,2.0
30.0,29.22081085775685,18.0,2.0,9.0,3.0
31.0,15.974351163784647,4.0,0.0,3.0,1.0
60.0,68.71692699986502,80.0,2.0,4.0,3.0
48.0,23.69775788751617,82.0,0.0,5.0,1.0
25.0,66.48428736039254,85.0,0.0,8.0,1.0
18.0,28.713269766912976,51.0,1.0,9.0,2.0
57.0,59.61634608081084,47.0,1.0,5.0,2.0
68.0,38.903114345760194,54.0,1.0,5.0,3.0
34.0,55.90300284296863,25.0,0.0,5.0,1.0
58.0,71.16999708377892,10.0,2.0,9.0,3.0
30.0,37.43631595513237,7.0,1.0,0.0,1.0
64.0,74.85352669217926,117.0,1.0,0.0,2.0
44.0,50.2613023785311,65.0,0.0,8.0,2.0
30.0,51.74907029694415,97.0,1.0,9.0,1.0
57.0,67.79214562517132,97.0,0.0,1.0,3.0
44.0,69.69971213616434,19.0,2.0,4.0,2.0
49.0,49.015216935432676,7.0,0.0,8.0,1.0
29.0,27.005038620900308,111.0,2.0,5.0,1.0
60.0,50.753181753311914,45.0,2.0,8.0,1.0
69.0,27.43217775296801,105.0,0.0,1.0,1.0
30.0,48.673328456763485,78.0,0.0,9.0,3.0
33.0,44.7264074584042,38.0,2.0,0.0,1.0
51.0,28.365481452022568,7.0,1.0,1.0,3.0
23.0,36.73186255624806,46.0,0.0,1.0,3.0
65.0,69.1626246875925,107.0,0.0,4.0,3.0
35.0,45.14514715114828,67.0,0.0,0.0,3.0
34.0,43.11898825025645,75.0,2.0,1.0,2.0
64.0,58.06606849028026,8.0,1.0,4.0,3.0
56.0,74.58817758795011,90.0,0.0,4.0,3.0
31.0,41.246259346620874,102.0,0.0,6.0,3.0
24.0,67.55183152114148,3.0,1.0,3.0,1.0
23.0,49.97509372832167,93.0,2.0,5.0,2.0
29.0,78.97249683307395,12.0,0.0,5.0,3.0
51.0,66.00183177815208,82.0,0.0,8.0,3.0
18.0,44.52870120312272,43.0,2.0,2.0,2.0
67.0,54.15691645263018,7.0,0.0,8.0,3.0
46.0,37.981127462701025,94.0,2.0,8.0,1.0
45.0,52.44245486284944,106.0,1.0,1.0,1.0
22.0,37.58559931486942,48.0,1.0,1.0,3.0
38.0,39.657892551084146,80.0,2.0,6.0,1.0
56.0,67.55834927645009,111.0,2.0,7.0,2.0
64.0,53.42465042972824,45.0,2.0,2.0,2.0
55.0,55.44778774634908,25.0,1.0,6.0,3.0
51.0,42.54694042726913,4.0,1.0,6.0,1.0
38.0,45.36012300253887,4.0,0.0,6.0,1.0
41.0,44.66329901967086,102.0,2.0,1.0,3.0
66.0,41.16254207557468,50.0,2.0,7.0,2.0
30.0,40.59049355358187,58.0,0.0,9.0,3.0
62.0,37.02429875773831,65.0,0.0,7.0,3.0
63.0,29.27895147898437,106.0,1.0,4.0,3.0
40.0,48.86489172670601,67.0,0.0,6.0,1.0
49.0,35.72117167981317,28.0,0.0,6.0,2.0
25.0,74.90782550778712,110.0,2.0,9.0,1.0
64.0,29.93366672514491,75.0,0.0,3.0,1.0
28.0,43.93952549180794,37.0,2.0,4.0,1.0
30.0,61.01114354843808,2.0,2.0,5.0,3.0
37.0,17.876702840515613,73.0,2.0,5.0,1.0
18.0,61.61024765588733,61.0,0.0,9.0,2.0
19.0,37.63132707295589,81.0,0.0,8.0,3.0
28.0,33.78381700130653,96.0,2.0,2.0,2.0
63.0,58.77438197033274,51.0,1.0,4.0,3.0
47.0,60.48468824484319,31.0,1.0,0.0,1.0
22.0,33.40922473951832,85.0,2.0,0.0,1.0
24.0,44.97150191679254,81.0,1.0,9.0,3.0
41.0,68.1234341859718,116.0,0.0,4.0,2.0
48.0,43.34027640233812,106.0,2.0,0.0,3.0
65.0,34.93615962054396,81.0,0.0,6.0,2.0
47.0,48.13300366958588,43.0,1.0,9.0,1.0
60.0,48.598149949289436,91.0,1.0,7.0,1.0
32.0,46.11863134987345,28.0,0.0,9.0,1.0
53.0,56.73298067246083,39.0,1.0,1.0,3.0
27.0,40.33808761458592,65.0,1.0,2.0,1.0
18.0,59.456433076399236,16.0,0.0,9.0,1.0
24.0,44.457134503569016,67.0,0.0,7.0,1.0
61.0,28.400094528980638,79.0,0.0,0.0,2.0
43.0,73.83696802886232,68.0,0.0,8.0,1.0
60.0,26.876654941591276,36.0,1.0,4.0,2.0
60.0,62.424684707358054,30.0,0.0,9.0,1.0
66.0,47.58007474851579,93.0,2.0,0.0,1.0
47.0,50.31023889042584,23.0,1.0,9.0,2.0
18.0,36.919328243495016,63.0,1.0,7.0,2.0
32.0,42.71227903705618,69.0,0.0,8.0,1.0
37.0,61.94139992355994,47.0,1.0,8.0,3.0
39.0,33.36739525234401,11.0,0.0,8.0,2.0
42.0,42.456679713267164,19.0,1.0,5.0,3.0
67.0,65.84753605572553,62.0,0.0,6.0,2.0
53.0,41.20867554316237,72.0,1.0,6.0,2.0
68.0,50.43103367875726,43.0,2.0,3.0,1.0
54.0,51.65657692387607,75.0,0.0,2.0,3.0
63.0,36.94499462933678,9.0,0.0,8.0,3.0
62.0,56.35387861951833,110.0,2.0,2.0,1.0
44.0,48.899835369337545,25.0,0.0,2.0,1.0
36.0,37.98195501226889,89.0,1.0,3.0,1.0
36.0,59.49024508697593,78.0,1.0,9.0,2.0
33.0,52.1780985725078,31.0,1.0,9.0,3.0
38.0,48.95535908702776,13.0,2.0,9.0,1.0
68.0,45.342594603125036,65.0,2.0,2.0,2.0
50.0,28.0095472523489,30.0,1.0,1.0,2.0
59.0,47.70107540864649,73.0,2.0,4.0,1.0
48.0,16.676438193024623,104.0,0.0,0.0,3.0
51.0,61.071057964763945,29.0,2.0,0.0,1.0
32.0,32.67699096591686,95.0,0.0,5.0,1.0
68.0,58.09160331301329,18.0,1.0,3.0,2.0
53.0,28.966151141745076,3.0,1.0,7.0,3.0
43.0,30.560446087053187,119.0,1.0,0.0,3.0
47.0,38.8747058434546,35.0,2.0,9.0,1.0
48.0,77.95804218025947,66.0,1.0,4.0,3.0
42.0,43.45671226501686,4.0,2.0,5.0,2.0
21.0,75.13414032207184,41.0,1.0,4.0,2.0
29.0,56.952718511127536,79.0,0.0,9.0,2.0
36.0,46.111664458415355,114.0,2.0,5.0,1.0
26.0,52.594657083707,81.0,0.0,2.0,2.0
42.0,55.01373851860403,90.0,0.0,8.0,1.0
65.0,56.65806856043589,95.0,0.0,6.0,3.0
64.0,69.87851451599606,30.0,1.0,9.0,3.0
58.0,51.298313033023796,87.0,0.0,0.0,2.0
68.0,59.2031293474424,94.0,0.0,4.0,1.0
67.0,79.36181758792182,11.0,0.0,9.0,3.0
24.0,26.466590043562654,33.0,2.0,0.0,2.0
44.0,48.263044249324864,38.0,2.0,2.0,2.0
65.0,62.01716763715541,110.0,2.0,5.0,1.0
64.0,29.208746644548178,5.0,2.0,1.0,3.0
60.0,35.4405474314034,59.0,2.0,4.0,2.0
23.0,35.894327077149434,99.0,2.0,6.0,3.0
52.0,55.745823865401,51.0,2.0,8.0,2.0
49.0,57.887793517111206,65.0,1.0,0.0,2.0
31.0,36.76638076036246,68.0,2.0,6.0,3.0
23.0,56.42600580632439,58.0,0.0,7.0,1.0
66.0,40.27226532341474,48.0,1.0,2.0,1.0
68.0,68.83710441158325,58.0,2.0,1.0,1.0
35.0,57.67003009392419,102.0,2.0,7.0,1.0
48.0,61.01998321266637,37.0,0.0,6.0,1.0
69.0,73.83400534259206,7.0,0.0,0.0,1.0
33.0,60.383168388206315,60.0,0.0,1.0,2.0
20.0,41.4540186043956,59.0,1.0,3.0,1.0
48.0,51.85626642868235,10.0,1.0,2.0,3.0
55.0,30.330285245017496,33.0,1.0,1.0,3.0
34.0,33.44877060551434,51.0,1.0,4.0,3.0
69.0,58.937558366771526,78.0,0.0,5.0,2.0
22.0,75.10591671671773,36.0,0.0,5.0,3.0
33.0,66.09574582756878,111.0,0.0,6.0,2.0
34.0,55.12534319203232,38.0,0.0,5.0,1.0
48.0,27.447942258258273,116.0,0.0,5.0,1.0
33.0,52.02584972725118,55.0,2.0,7.0,2.0
38.0,34.91239263594926,30.0,0.0,4.0,3.0
58.0,55.84307337250613,26.0,0.0,4.0,3.0
56.0,30.132686722462868,95.0,2.0,6.0,3.0
54.0,52.45047511175758,42.0,1.0,9.0,3.0
58.0,42.23992071185122,47.0,0.0,6.0,1.0
27.0,51.275194624283245,19.0,2.0,2.0,2.0
49.0,42.04180657924379,104.0,2.0,0.0,3.0
42.0,26.522037437153504,77.0,2.0,4.0,1.0
50.0,65.3581723909511,87.0,2.0,9.0,1.0
56.0,45.55109612488408,83.0,1.0,3.0,3.0
54.0,43.50785357797444,80.0,1.0,0.0,1.0
55.0,47.912182340807405,25.0,1.0,4.0,3.0
55.0,40.15629863674485,90.0,0.0,5.0,2.0
45.0,40.12581522382719,85.0,2.0,6.0,2.0
32.0,71.56551961035294,18.0,0.0,9.0,3.0
25.0,51.23322177070152,9.0,2.0,8.0,3.0
18.0,43.43961506245475,88.0,2.0,3.0,3.0
27.0,25.096117858904414,111.0,1.0,0.0,1.0
52.0,42.317491628934434,104.0,1.0,3.0,3.0
65.0,35.4360904943108,17.0,0.0,6.0,1.0
50.0,43.68585447193618,94.0,2.0,0.0,3.0
33.0,72.78952285173436,4.0,2.0,8.0,2.0
31.0,71.48618458823748,55.0,0.0,5.0,2.0
22.0,46.08723211411324,54.0,1.0,9.0,3.0
33.0,39.68765233893445,28.0,2.0,7.0,1.0
38.0,58.66834128058332,105.0,2.0,5.0,2.0
28.0,66.77947464016742,40.0,2.0,6.0,1.0
67.0,45.924734464201194,9.0,1.0,2.0,3.0
24.0,80.31203583428962,36.0,1.0,7.0,1.0
25.0,41.89329447976797,8.0,0.0,4.0,2.0
34.0,44.6384349268534,62.0,1.0,6.0,2.0
47.0,47.63794576910026,86.0,1.0,6.0,1.0
31.0,44.94190240343737,89.0,0.0,5.0,1.0
66.0,32.75347181964773,49.0,0.0,2.0,3.0
61.0,61.593475196714046,70.0,2.0,0.0,2.0
67.0,45.70613915392107,90.0,1.0,5.0,3.0
50.0,82.30258614102024,42.0,0.0,8.0,3.0
41.0,61.589993636324266,2.0,0.0,1.0,3.0
24.0,54.86079187154105,31.0,2.0,1.0,2.0
55.0,78.99985532376316,76.0,1.0,9.0,1.0
32.0,60.77403252922739,19.0,2.0,0.0,2.0
67.0,60.26197895784102,101.0,1.0,0.0,2.0
60.0,39.99217986224224,112.0,0.0,1.0,1.0
42.0,46.41799305382327,101.0,2.0,0.0,3.0
34.0,64.9457057993126,65.0,1.0,5.0,2.0
50.0,62.163797203442236,74.0,0.0,4.0,2.0
19.0,40.971862352953906,60.0,2.0,7.0,1.0
56.0,85.04813825912271,62.0,2.0,9.0,3.0
27.0,46.93457343736077,60.0,0.0,6.0,2.0
31.0,67.57448006026716,98.0,1.0,3.0,3.0
29.0,53.92289336435794,16.0,1.0,8.0,2.0
34.0,56.83993869344454,105.0,2.0,3.0,1.0
31.0,44.90534980464528,7.0,0.0,8.0,2.0
68.0,53.03565930751175,77.0,1.0,3.0,2.0
27.0,26.765781783865087,68.0,1.0,1.0,3.0
61.0,66.56123710947469,103.0,1.0,1.0,3.0
56.0,61.2804390973604,95.0,2.0,5.0,2.0
57.0,77.94748796498624,74.0,2.0,5.0,3.0
46.0,51.150128990283875,12.0,2.0,6.0,1.0
62.0,35.087833267585154,98.0,1.0,6.0,2.0
23.0,72.44772041505631,92.0,0.0,2.0,2.0
57.0,46.04209559880958,5.0,0.0,9.0,2.0
48.0,-3.7171070228302554,92.0,0.0,6.0,2.0
54.0,57.523173693145466,47.0,2.0,8.0,3.0
26.0,64.05384692198862,11.0,1.0,8.0,1.0
60.0,68.29723716740457,34.0,1.0,6.0,2.0
62.0,36.47804770997209,79.0,0.0,3.0,2.0
50.0,57.65443734506505,51.0,1.0,7.0,3.0
24.0,58.69986010795885,5.0,0.0,1.0,3.0
55.0,59.25942323311864,48.0,2.0,7.0,3.0
25.0,41.009306277284836,85.0,0.0,2.0,2.0
51.0,55.32954112793951,31.0,2.0,4.0,3.0
34.0,66.78051427745314,40.0,1.0,2.0,2.0
34.0,21.804865783429907,7.0,1.0,5.0,3.0
47.0,49.79292435024284,99.0,2.0,5.0,3.0
35.0,65.03526504396963,85.0,1.0,7.0,1.0
56.0,74.19698212968845,40.0,2.0,0.0,3.0
32.0,73.24086705380407,69.0,0.0,4.0,2.0
62.0,64.17034939396996,14.0,2.0,4.0,1.0
37.0,78.01304611626469,98.0,0.0,8.0,1.0
42.0,64.63893725068202,10.0,1.0,9.0,3.0
31.0,15.124144614175918,82.0,0.0,3.0,3.0
44.0,43.25537410392559,81.0,0.0,5.0,1.0
64.0,71.40141910457228,102.0,1.0,9.0,1.0
52.0,42.355318506124135,49.0,1.0,6.0,3.0
