age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier,churn
39.0,51.35251074894925,51.0,0.0,9.0,1.0,0
35.0,47.019354295166266,20.0,0.0,5.0,2.0,1
31.0,50.60085773397548,81.0,1.0,1.0,1.0,0
27.0,35.89568722744094,80.0,2.0,5.0,3.0,1
63.0,44.18650801141353,57.0,2.0,3.0,2.0,0
30.0,29.90367120055776,106.0,1.0,4.0,2.0,1
48.0,41.76094495819595,5.0,2.0,6.0,3.0,1
47.0,42.99999609473092,14.0,1.0,6.0,3.0,0
20.0,62.67832044157015,24.0,1.0,5.0,2.0,0
47.0,45.02112209979416,115.0,2.0,9.0,1.0,1
23.0,43.27877564393941,68.0,2.0,5.0,2.0,1
46.0,53.30060249981059,52.0,1.0,5.0,1.0,0
25.0,52.71278913983844,48.0,2.0,3.0,3.0,0
61.0,41.134389930275674,88.0,1.0,2.0,1.0,1
62.0,55.91342588778197,47.0,2.0,0.0,3.0,0
60.0,47.32029203482918,60.0,2.0,2.0,1.0,0
61.0,41.1100504901749,73.0,2.0,2.0,1.0,1
50.0,42.56781753591509,3.0,2.0,8.0,3.0,1
34.0,64.24026034027915,119.0,2.0,2.0,1.0,1
65.0,43.01858010110663,9.0,0.0,7.0,2.0,0
28.0,53.916880047592144,82.0,0.0,7.0,1.0,1
30.0,30.763996034293047,100.0,2.0,2.0,2.0,0
67.0,66.7295749758839,83.0,2.0,9.0,3.0,0
28.0,41.255085887622634,24.0,2.0,9.0,1.0,0
48.0,56.00434245115831,4.0,1.0,5.0,1.0,1
45.0,46.226478079953544,9.0,0.0,7.0,2.0,0
61.0,55.832512366886874,97.0,1.0,7.0,2.0,1
23.0,56.651603305470395,1.0,0.0,9.0,3.0,1
58.0,47.83005109684843,116.0,0.0,9.0,2.0,0
33.0,22.010531775585957,115.0,2.0,8.0,2.0,1
21.0,66.36522664112361,35.0,2.0,8.0,2.0,1
52.0,47.90146006548747,74.0,1.0,7.0,1.0,0
65.0,55.52009010761099,12.0,1.0,6.0,1.0,0
43.0,60.37578034862403,18.0,2.0,9.0,1.0,0
29.0,43.142387792854564,78.0,2.0,2.0,1.0,0
28.0,57.757031849066934,10.0,0.0,6.0,1.0,1
54.0,38.78596858813639,74.0,0.0,3.0,2.0,0
42.0,55.81314284717822,18.0,2.0,1.0,2.0,1
35.0,50.29554145216807,24.0,0.0,7.0,1.0,1
36.0,43.66257284749315,1.0,1.0,1.0,1.0,0
40.0,50.704882554694976,94.0,0.0,0.0,3.0,0
55.0,34.17209789905772,79.0,2.0,4.0,3.0,0
35.0,54.63559891510846,72.0,0.0,9.0,2.0,0
43.0,56.19233118534228,99.0,2.0,8.0,3.0,0
23.0,55.18460209856171,82.0,0.0,4.0,2.0,0
21.0,72.53256241311473,105.0,1.0,1.0,3.0,0
61.0,48.57539428842476,16.0,1.0,9.0,1.0,0
68.0,49.60815991808143,85.0,2.0,3.0,1.0,1
46.0,32.445958983174506,15.0,2.0,7.0,2.0,0
51.0,73.58704237314357,62.0,2.0,6.0,2.0,0
34.0,27.5278490729824,5.0,0.0,4.0,2.0,0
60.0,53.428454100498165,45.0,0.0,3.0,2.0,0
60.0,40.77828389437123,118.0,0.0,4.0,3.0,0
33.0,50.93474919011959,52.0,1.0,6.0,1.0,0
19.0,30.379110918101123,71.0,2.0,4.0,3.0,0
51.0,63.37495204656318,112.0,0.0,7.0,1.0,0
25.0,35.6723060255069,7.0,1.0,6.0,1.0,0
30.0,67.4937966964923,27.0,2.0,6.0,3.0,0
59.0,36.085843222155646,89.0,1.0,8.0,2.0,0
25.0,64.62818628656608,86.0,2.0,7.0,3.0,1
47.0,37.53552685416478,112.0,0.0,7.0,3.0,0
49.0,40.78085433102238,13.0,1.0,5.0,3.0,0
53.0,49.9723086745382,17.0,1.0,6.0,1.0,1
64.0,37.281099447743266,105.0,1.0,7.0,2.0,1
47.0,36.83936323129938,44.0,2.0,4.0,1.0,1
18.0,37.45488045502167,13.0,2.0,9.0,3.0,0
60.0,54.78283376908911,90.0,1.0,1.0,3.0,0
56.0,49.99325901976608,73.0,2.0,6.0,1.0,0
34.0,50.78946841840468,5.0,1.0,9.0,1.0,1
37.0,45.13050718458685,103.0,0.0,2.0,2.0,1
41.0,58.230498497910034,33.0,1.0,9.0,3.0,0
67.0,65.75087046680933,4.0,1.0,7.0,1.0,0
39.0,58.63425596301839,92.0,2.0,5.0,1.0,0
46.0,46.86542673126006,26.0,2.0,3.0,1.0,0
39.0,31.68822374488512,68.0,2.0,1.0,1.0,1
61.0,20.34378950473883,16.0,0.0,6.0,3.0,0
26.0,49.027027244403584,101.0,0.0,0.0,2.0,0
54.0,20.102128806626713,22.0,0.0,6.0,1.0,1
27.0,47.010419999966416,36.0,2.0,9.0,1.0,0
53.0,71.03934798209856,102.0,1.0,9.0,2.0,0
54.0,32.69794924053187,58.0,1.0,6.0,3.0,0
45.0,30.708395779791335,55.0,1.0,9.0,1.0,0
45.0,59.554013441213336,35.0,2.0,2.0,2.0,0
59.0,7.913878710647076,25.0,2.0,3.0,2.0,0
60.0,55.72712210593175,72.0,0.0,3.0,3.0,0
38.0,72.0276391359124,81.0,2.0,3.0,2.0,0
41.0,36.91272635907485,61.0,1.0,8.0,3.0,0
59.0,34.336403793231746,18.0,0.0,5.0,2.0,1
57.0,58.85034946399295,114.0,0.0,9.0,1.0,0
19.0,32.438843338606674,58.0,2.0,8.0,3.0,0
25.0,62.162280856016906,76.0,0.0,3.0,2.0,0
65.0,33.660351076267006,57.0,0.0,6.0,1.0,0
44.0,76.52603503001629,97.0,2.0,9.0,2.0,0
39.0,59.93458468592344,87.0,0.0,8.0,1.0,1
54.0,50.57065715284699,63.0,1.0,9.0,3.0,0
44.0,75.66132414638533,12.0,2.0,2.0,1.0,0
46.0,65.47315561777552,11.0,1.0,2.0,2.0,0
20.0,55.52925165414966,13.0,1.0,5.0,1.0,1
61.0,22.051700993922775,35.0,1.0,7.0,1.0,1
30.0,39.4775893839592,27.0,1.0,0.0,3.0,0
62.0,66.2811438330576,89.0,0.0,3.0,1.0,0
27.0,30.49810935188599,104.0,0.0,7.0,1.0,0
53.0,38.51415090045943,67.0,2.0,5.0,2.0,1
26.0,34.66853318740084,113.0,2.0,1.0,2.0,0
44.0,56.03535239481864,89.0,1.0,7.0,3.0,0
51.0,64.45417716294321,45.0,1.0,0.0,3.0,0
68.0,64.46898377886856,74.0,2.0,0.0,3.0,0
18.0,37.20770905891604,81.0,2.0,6.0,2.0,0
49.0,55.82987783553021,67.0,2.0,9.0,1.0,0
42.0,36.50176074431456,109.0,2.0,2.0,3.0,1
46.0,46.8417725039295,22.0,1.0,7.0,2.0,0
24.0,57.80252148419025,102.0,2.0,8.0,2.0,0
66.0,65.92063004943776,78.0,0.0,7.0,3.0,0
20.0,17.759045095082655,91.0,1.0,0.0,2.0,0
37.0,51.479520371127485,42.0,0.0,0.0,1.0,0
37.0,71.10939955294913,20.0,2.0,5.0,2.0,1
47.0,53.48329144513051,48.0,0.0,0.0,2.0,0
52.0,51.239199091899685,18.0,2.0,7.0,1.0,1
52.0,41.55489272779447,77.0,0.0,5.0,3.0,0
66.0,70.7112945167942,106.0,1.0,4.0,2.0,0
56.0,42.24823857183091,70.0,0.0,5.0,1.0,0
44.0,48.497759143260076,74.0,1.0,3.0,3.0,1
43.0,42.94680232202406,101.0,0.0,0.0,1.0,0
31.0,51.62293262772446,93.0,0.0,6.0,2.0,0
34.0,71.38477998572294,6.0,1.0,9.0,1.0,0
35.0,36.40840204135006,39.0,1.0,8.0,3.0,0
62.0,51.688298963777996,11.0,2.0,3.0,3.0,0
69.0,55.86596750323713,112.0,1.0,3.0,3.0,0
46.0,37.815017975459796,25.0,1.0,8.0,1.0,1
37.0,49.114762158339204,108.0,2.0,3.0,1.0,0
44.0,77.77010179236618,108.0,1.0,9.0,3.0,0
35.0,23.472660081680726,94.0,1.0,3.0,3.0,1
21.0,43.681988927638976,55.0,0.0,7.0,3.0,0
18.0,53.758392603951386,84.0,2.0,3.0,2.0,0
67.0,44.36085546001616,58.0,2.0,8.0,2.0,1
18.0,93.29371205846167,37.0,0.0,7.0,2.0,0
43.0,58.23036104721939,16.0,2.0,4.0,3.0,0
62.0,34.33446255710786,95.0,0.0,8.0,2.0,0
37.0,14.948609670195367,93.0,1.0,7.0,3.0,0
69.0,55.104137941277806,70.0,2.0,9.0,1.0,0
40.0,38.665713142886915,93.0,1.0,3.0,3.0,0
27.0,69.3334775941798,96.0,2.0,3.0,3.0,0
28.0,45.877016556344245,73.0,1.0,0.0,2.0,0
58.0,41.474725389957044,37.0,2.0,3.0,1.0,1
58.0,41.22129264282523,53.0,2.0,7.0,1.0,0
22.0,64.79763760743917,87.0,1.0,4.0,1.0,1
18.0,56.23374559750946,16.0,0.0,5.0,2.0,0
34.0,76.33935085686318,18.0,2.0,3.0,2.0,0
39.0,46.773393256952176,19.0,0.0,4.0,2.0,0
51.0,62.93419118079549,44.0,0.0,9.0,2.0,0
62.0,63.190641266174694,2.0,0.0,7.0,2.0,0
58.0,60.107201795953394,58.0,0.0,8.0,3.0,1
46.0,42.35213271430037,10.0,0.0,2.0,1.0,0
21.0,57.10112045068682,76.0,0.0,9.0,2.0,0
22.0,48.54136339903998,46.0,2.0,3.0,1.0,0
28.0,48.14725593362686,82.0,0.0,0.0,2.0,0
68.0,37.912845624721015,19.0,2.0,4.0,3.0,0
38.0,18.194918881539152,38.0,2.0,3.0,1.0,1
52.0,68.72564546297278,37.0,2.0,5.0,2.0,0
29.0,56.473375539289705,91.0,1.0,5.0,3.0,0
43.0,29.852026704846104,112.0,0.0,9.0,3.0,0
68.0,60.76565690821971,78.0,1.0,5.0,1.0,1
36.0,69.02203239485362,45.0,0.0,2.0,2.0,0
62.0,61.665011700742426,117.0,1.0,6.0,3.0,0
24.0,36.625427317506045,34.0,2.0,2.0,3.0,0
64.0,39.020121611963035,2.0,1.0,5.0,3.0,0
24.0,41.78185977728828,44.0,2.0,9.0,1.0,1
43.0,62.916272093057174,97.0,1.0,0.0,1.0,0
57.0,57.18439788752015,83.0,0.0,7.0,2.0,1
22.0,91.85437432322279,27.0,0.0,6.0,2.0,0
38.0,25.386724074231758,48.0,1.0,8.0,1.0,0
31.0,49.21102495147002,94.0,1.0,2.0,1.0,0
21.0,21.08367110985202,7.0,0.0,7.0,1.0,1
40.0,58.94971857101771,27.0,1.0,1.0,3.0,0
59.0,66.00341927970885,85.0,1.0,8.0,1.0,0
37.0,71.63159175152215,71.0,0.0,0.0,2.0,1
32.0,52.82783139297184,112.0,2.0,9.0,3.0,0
67.0,21.300359436084058,89.0,0.0,6.0,1.0,0
69.0,49.24777143790627,102.0,0.0,9.0,2.0,1
62.0,56.55184841036539,18.0,1.0,0.0,1.0,0
46.0,34.9228061797378,33.0,0.0,5.0,2.0,1
25.0,46.025320047163376,33.0,0.0,0.0,3.0,0
58.0,30.844255481059296,96.0,1.0,3.0,3.0,0
65.0,40.809432059632066,25.0,1.0,6.0,2.0,0
36.0,63.68699854104969,14.0,2.0,1.0,2.0,0
65.0,60.202444201869376,38.0,0.0,2.0,3.0,0
56.0,29.071707358453377,38.0,2.0,3.0,3.0,0
63.0,39.425222785429014,4.0,2.0,5.0,2.0,1
45.0,50.856379771636114,108.0,2.0,8.0,2.0,1
63.0,53.397864778218086,62.0,2.0,3.0,1.0,0
44.0,40.05656365181084,82.0,0.0,5.0,1.0,0
21.0,57.14686179982389,10.0,0.0,6.0,3.0,0
32.0,49.47076669227856,35.0,0.0,3.0,3.0,0
52.0,11.35055349709166,99.0,2.0,5.0,1.0,1
54.0,41.4249450908495,104.0,1.0,2.0,1.0,0
18.0,40.996614048341435,118.0,0.0,4.0,3.0,0
20.0,60.17410550584614,23.0,2.0,9.0,3.0,0
64.0,60.44088855767072,89.0,2.0,3.0,2.0,0
41.0,24.9184584360818,65.0,2.0,6.0,2.0,0
44.0,56.57707635494852,82.0,2.0,5.0,3.0,0
57.0,48.890542318989624,79.0,2.0,6.0,1.0,0
53.0,51.896366121871054,25.0,2.0,5.0,2.0,0
51.0,40.79259471959404,96.0,0.0,1.0,3.0,0
46.0,49.072551158484785,53.0,1.0,6.0,1.0,1
41.0,67.2549023386751,84.0,0.0,7.0,1.0,0
41.0,51.682786386371376,17.0,0.0,6.0,3.0,0
59.0,49.36359941573159,57.0,2.0,3.0,2.0,0
21.0,42.81194938705676,75.0,0.0,3.0,2.0,0
20.0,65.78383900615945,77.0,1.0,4.0,3.0,1
51.0,30.788182749991847,89.0,1.0,8.0,1.0,1
66.0,37.970455973256236,20.0,2.0,4.0,2.0,1
40.0,29.926829273219187,25.0,1.0,1.0,3.0,1
69.0,53.01027762575248,42.0,2.0,4.0,2.0,1
40.0,67.69621409623166,45.0,1.0,2.0,3.0,0
62.0,45.06806873645827,113.0,1.0,9.0,2.0,0
22.0,33.95891697837709,31.0,0.0,7.0,2.0,0
48.0,74.54669725557456,117.0,1.0,9.0,2.0,1
58.0,56.769245999725996,65.0,2.0,9.0,3.0,0
23.0,54.16286215451418,52.0,1.0,1.0,3.0,0
54.0,47.14714036740497,80.0,1.0,3.0,1.0,1
27.0,60.035212577862225,112.0,0.0,4.0,2.0,0
57.0,53.927833464180054,92.0,2.0,3.0,2.0,0
24.0,42.780973574309286,21.0,2.0,4.0,3.0,1
56.0,45.29296059780709,30.0,2.0,9.0,2.0,1
55.0,34.70169798480449,3.0,0.0,3.0,3.0,1
38.0,32.83152218708754,98.0,1.0,2.0,1.0,1
37.0,45.55021707354751,70.0,2.0,0.0,2.0,0
20.0,67.31322338437211,43.0,1.0,3.0,3.0,0
68.0,34.48755181757987,29.0,1.0,8.0,3.0,0
39.0,62.545550438861156,3.0,1.0,0.0,2.0,1
64.0,38.01597719514801,58.0,0.0,6.0,1.0,0
21.0,23.200953909534515,33.0,1.0,2.0,3.0,0
45.0,58.19899637883614,75.0,0.0,7.0,2.0,0
29.0,74.43152131362173,45.0,0.0,5.0,1.0,0
55.0,37.16397379597958,69.0,0.0,0.0,3.0,0
68.0,26.4519363664976,114.0,2.0,9.0,1.0,1
53.0,56.82372126620033,32.0,0.0,4.0,3.0,0
64.0,36.152387067920074,111.0,2.0,7.0,2.0,0
58.0,58.04969867706392,82.0,0.0,2.0,2.0,0
22.0,67.27219391305763,111.0,0.0,3.0,2.0,0
30.0,54.959262434044035,84.0,0.0,6.0,1.0,0
40.0,62.14652462518207,52.0,0.0,5.0,1.0,0
67.0,62.2491823045205,64.0,1.0,6.0,2.0,1
47.0,64.84920068267945,116.0,1.0,8.0,3.0,1
54.0,50.67816151336221,103.0,0.0,8.0,1.0,1
42.0,61.68614641090481,113.0,1.0,1.0,1.0,0
65.0,52.46602619234467,40.0,2.0,2.0,3.0,1
44.0,55.86980257902839,92.0,1.0,3.0,3.0,1
68.0,95.77566979877938,13.0,1.0,5.0,2.0,1
31.0,53.624007853784995,90.0,1.0,4.0,1.0,0
65.0,27.533601007949507,80.0,0.0,5.0,3.0,0
64.0,47.03871233723538,89.0,2.0,7.0,3.0,0
53.0,45.3421136653659,74.0,0.0,1.0,2.0,1
56.0,46.02809597368079,29.0,2.0,5.0,2.0,0
33.0,64.30163639379448,110.0,0.0,8.0,1.0,0
39.0,66.95887096496044,63.0,1.0,4.0,3.0,0
38.0,48.41547135953904,102.0,2.0,0.0,2.0,1
38.0,29.121884772216173,84.0,1.0,7.0,1.0,1
25.0,51.486433627746614,118.0,2.0,3.0,2.0,1
66.0,41.849168868564995,26.0,2.0,7.0,1.0,1
33.0,53.15607070956979,96.0,0.0,3.0,3.0,0
48.0,48.18557161715133,103.0,0.0,7.0,2.0,0
59.0,68.24536427601629,102.0,1.0,8.0,1.0,1
27.0,54.12212069695846,59.0,1.0,4.0,1.0,1
49.0,41.897125336677576,49.0,2.0,4.0,3.0,0
51.0,29.21701628924229,53.0,2.0,1.0,2.0,0
26.0,49.27978754152414,88.0,0.0,8.0,1.0,0
34.0,49.333439690806706,31.0,0.0,3.0,1.0,0
28.0,46.06308876944502,104.0,0.0,2.0,1.0,0
49.0,61.629856271053484,12.0,0.0,1.0,1.0,0
27.0,29.258322634436333,58.0,0.0,2.0,2.0,1
39.0,38.56183904690631,36.0,2.0,3.0,2.0,0
34.0,50.79376399229202,10.0,2.0,8.0,1.0,0
21.0,41.607376715675386,6.0,1.0,5.0,2.0,0
65.0,44.649361427353796,7.0,2.0,9.0,2.0,1
69.0,49.096229482037394,117.0,0.0,4.0,3.0,0
64.0,60.28947400120441,31.0,2.0,8.0,3.0,0
42.0,48.49139519675408,91.0,2.0,7.0,1.0,0
38.0,20.45473315472276,72.0,2.0,5.0,3.0,0
54.0,40.9580448647343,3.0,1.0,2.0,2.0,0
55.0,57.43676412950119,104.0,1.0,6.0,1.0,0
66.0,61.440104581498325,47.0,2.0,9.0,3.0,0
18.0,62.26786817264157,85.0,2.0,5.0,1.0,0
42.0,66.51766504943095,1.0,0.0,7.0,1.0,0
68.0,51.77655915634983,45.0,1.0,5.0,3.0,1
53.0,53.947474713044706,54.0,0.0,9.0,2.0,1
34.0,34.79137180610627,50.0,0.0,3.0,2.0,0
58.0,17.381370308231837,79.0,2.0,9.0,3.0,0
41.0,28.736261246331523,7.0,2.0,6.0,3.0,0
19.0,39.47243672464342,63.0,2.0,6.0,3.0,0
57.0,29.60443173003784,15.0,0.0,7.0,3.0,1
32.0,45.60609589909786,89.0,0.0,1.0,1.0,0
49.0,43.06867609038116,67.0,0.0,5.0,2.0,1
56.0,64.06740520853086,30.0,2.0,2.0,2.0,1
23.0,35.46295268318198,78.0,2.0,7.0,3.0,0
18.0,52.10872875775931,116.0,2.0,3.0,2.0,0
64.0,43.703484598747394,68.0,0.0,3.0,2.0,0
40.0,34.90132150509697,36.0,0.0,1.0,2.0,0
56.0,39.08432819047856,67.0,1.0,5.0,3.0,1
34.0,19.231104423796328,5.0,2.0,5.0,3.0,0
51.0,61.2252024034045,25.0,0.0,0.0,2.0,0
58.0,71.03391880622037,95.0,1.0,7.0,3.0,1
46.0,45.98800824438324,11.0,0.0,2.0,2.0,1
26.0,50.43593131091467,72.0,0.0,0.0,3.0,0
30.0,45.562132393912115,90.0,2.0,9.0,2.0,1
23.0,37.69863077704905,66.0,1.0,0.0,3.0,0
23.0,60.573542903163144,28.0,0.0,0.0,2.0,1
37.0,54.78602487727422,112.0,1.0,4.0,3.0,0
69.0,6.31798430931326,60.0,1.0,4.0,3.0,1
20.0,34.48083878886327,10.0,2.0,0.0,2.0,0
34.0,19.20408125653961,50.0,1.0,4.0,1.0,0
66.0,73.33121518082874,39.0,2.0,6.0,2.0,0
29.0,47.42256841331391,37.0,2.0,4.0,2.0,0
65.0,53.61052342544419,63.0,2.0,8.0,1.0,0
64.0,44.700572973796646,61.0,1.0,3.0,3.0,1
62.0,66.5404508943513,103.0,0.0,8.0,1.0,1
18.0,62.91057758891651,85.0,2.0,7.0,2.0,1
34.0,46.76781225469227,92.0,0.0,0.0,1.0,1
20.0,75.76989583512838,38.0,1.0,3.0,3.0,1
43.0,52.779772133493104,33.0,0.0,6.0,2.0,1
32.0,28.098123872917675,75.0,0.0,0.0,2.0,0
53.0,51.5002810627034,45.0,2.0,7.0,3.0,1
49.0,57.761609865894286,44.0,2.0,1.0,3.0,0
49.0,48.001628711775886,1.0,2.0,7.0,2.0,1
21.0,43.82775432135556,53.0,1.0,3.0,3.0,0
35.0,76.46541974344953,47.0,0.0,7.0,1.0,0
66.0,32.21206311927007,33.0,1.0,0.0,1.0,0
36.0,8.544292623350756,67.0,1.0,4.0,1.0,0
60.0,74.28581046394767,90.0,1.0,8.0,1.0,0
69.0,31.609289058655285,15.0,1.0,6.0,3.0,1
52.0,45.70072942252679,105.0,2.0,2.0,1.0,0
57.0,44.33851767406625,14.0,0.0,3.0,1.0,0
31.0,68.47622736047781,23.0,2.0,9.0,2.0,0
50.0,71.52284569440302,54.0,2.0,6.0,3.0,0
31.0,30.614368188422112,8.0,1.0,5.0,3.0,0
51.0,70.353644422781,54.0,2.0,3.0,3.0,0
21.0,70.07615474324272,36.0,0.0,2.0,2.0,0
41.0,50.290324113874554,84.0,1.0,1.0,2.0,0
46.0,63.98813832979788,52.0,2.0,9.0,3.0,0
36.0,65.49244930917135,6.0,1.0,8.0,1.0,1
23.0,46.21358223161151,97.0,0.0,2.0,2.0,0
50.0,47.63650163674518,28.0,1.0,6.0,2.0,0
66.0,58.83992070611633,50.0,2.0,0.0,2.0,0
57.0,25.572125500462835,38.0,2.0,7.0,3.0,0
36.0,44.69290000228117,30.0,0.0,0.0,1.0,0
18.0,31.99461880544977,110.0,0.0,1.0,2.0,0
22.0,71.3536730449853,107.0,1.0,0.0,2.0,1
44.0,44.5162606324651,81.0,2.0,3.0,3.0,0
33.0,54.14560584640029,73.0,0.0,1.0,1.0,0
23.0,46.72382096041235,92.0,0.0,0.0,2.0,0
57.0,45.747738718126506,54.0,2.0,0.0,3.0,0
30.0,53.16449431379931,71.0,0.0,1.0,3.0,0
65.0,39.04034502796799,46.0,0.0,5.0,2.0,0
52.0,47.02276472798641,28.0,2.0,1.0,3.0,1
36.0,46.91235504147368,17.0,0.0,1.0,3.0,0
29.0,43.65177050197563,104.0,2.0,7.0,2.0,0
33.0,55.86585361617871,48.0,2.0,4.0,3.0,1
60.0,43.29506101978278,44.0,1.0,7.0,1.0,0
27.0,74.16672473617936,108.0,2.0,7.0,1.0,0
42.0,59.43446162060792,60.0,0.0,1.0,2.0,0
37.0,29.760349178878947,60.0,1.0,6.0,1.0,0
48.0,58.263169160579324,5.0,1.0,8.0,1.0,1
21.0,39.65780453738154,69.0,0.0,7.0,2.0,0
61.0,52.0353526310818,78.0,1.0,8.0,3.0,0
40.0,39.03206839058977,70.0,0.0,7.0,1.0,1
19.0,17.08394168935734,7.0,1.0,3.0,3.0,0
39.0,49.67399760607409,119.0,0.0,9.0,2.0,0
68.0,28.483763617280605,53.0,2.0,6.0,1.0,0
54.0,56.295730830969866,17.0,2.0,8.0,2.0,1
25.0,52.621772387097806,59.0,1.0,8.0,3.0,1
24.0,40.94173184089129,9.0,1.0,3.0,2.0,0
31.0,77.38305557035982,95.0,2.0,6.0,1.0,1
20.0,31.410687990434294,22.0,0.0,5.0,2.0,1
67.0,40.634935231157506,45.0,1.0,2.0,2.0,1
33.0,33.189626264243785,73.0,2.0,9.0,2.0,0
36.0,80.61974048388831,59.0,1.0,5.0,3.0,1
68.0,70.28366212469118,80.0,2.0,7.0,3.0,0
35.0,28.668172035043536,100.0,2.0,1.0,3.0,1
69.0,37.616284375196145,98.0,2.0,2.0,3.0,0
33.0,38.12512012317353,109.0,0.0,7.0,1.0,0
25.0,41.73909473355717,13.0,1.0,3.0,3.0,1
50.0,34.35829019250028,83.0,0.0,3.0,3.0,1
66.0,40.91373444483067,12.0,0.0,1.0,1.0,0
29.0,65.07308403589997,36.0,2.0,9.0,3.0,0
28.0,79.20368504118481,10.0,0.0,0.0,2.0,0
22.0,26.83402731683865,16.0,1.0,6.0,3.0,0
44.0,34.38339315099181,92.0,1.0,3.0,1.0,0
29.0,53.2033916657035,19.0,2.0,5.0,2.0,0
34.0,26.295415405759236,104.0,2.0,7.0,1.0,0
23.0,53.59148032086838,6.0,1.0,6.0,2.0,0
50.0,58.10154180694593,4.0,1.0,6.0,2.0,0
22.0,60.50978825040462,30.0,2.0,5.0,2.0,1
45.0,57.68216789744355,103.0,0.0,3.0,1.0,0
31.0,41.97127179265397,95.0,1.0,3.0,2.0,0
22.0,47.27495657799943,46.0,2.0,8.0,2.0,1
50.0,32.30708620785057,27.0,2.0,4.0,2.0,0
67.0,56.96507981956439,45.0,1.0,8.0,2.0,0
65.0,74.05040400702683,85.0,2.0,8.0,2.0,0
58.0,56.933013486010836,37.0,1.0,3.0,3.0,0
36.0,39.5749889625942,9.0,2.0,1.0,1.0,0
39.0,64.92187779048838,61.0,2.0,1.0,2.0,0
22.0,85.48470042168404,35.0,0.0,8.0,2.0,1
19.0,53.647246574204225,106.0,2.0,8.0,2.0,0
47.0,58.31709265782002,47.0,1.0,2.0,2.0,1
64.0,60.165516410990655,116.0,1.0,4.0,2.0,0
56.0,25.93314101222394,21.0,0.0,4.0,3.0,0
21.0,43.83316740972073,17.0,1.0,1.0,3.0,0
50.0,42.29200367704291,55.0,2.0,1.0,2.0,0
30.0,62.52299973343922,88.0,0.0,9.0,2.0,1
37.0,60.77553961841123,95.0,1.0,0.0,2.0,0
24.0,48.188948859005784,6.0,2.0,1.0,1.0,0
32.0,41.39182911486927,35.0,0.0,6.0,1.0,0
40.0,24.701060604398247,50.0,2.0,0.0,3.0,0
31.0,49.768812070876066,37.0,1.0,0.0,3.0,1
40.0,35.681478278317485,13.0,1.0,8.0,1.0,1
36.0,33.82247990632831,25.0,1.0,1.0,2.0,1
46.0,63.8940314618388,96.0,1.0,3.0,3.0,0
37.0,62.32879692570175,1.0,0.0,2.0,2.0,0
46.0,42.6710876285075,49.0,1.0,3.0,2.0,0
41.0,26.46433578038549,35.0,0.0,6.0,3.0,0
35.0,37.61282629634441,83.0,0.0,9.0,1.0,0
27.0,64.89880941990789,53.0,2.0,1.0,1.0,1
58.0,57.01577925464362,52.0,1.0,1.0,1.0,1
25.0,42.92292803866464,54.0,2.0,8.0,2.0,1
43.0,50.88129765315361,76.0,2.0,5.0,2.0,0
46.0,18.8776712306477,104.0,2.0,6.0,2.0,0
27.0,17.74213419447827,104.0,2.0,4.0,1.0,1
34.0,79.65689780781587,47.0,2.0,4.0,2.0,1
19.0,57.59789327509483,43.0,1.0,3.0,3.0,1
23.0,50.02493096388881,20.0,2.0,7.0,2.0,0
22.0,44.04565723987607,33.0,0.0,6.0,3.0,1
45.0,23.57249015702788,93.0,0.0,9.0,1.0,0
58.0,64.89821191229134,16.0,1.0,1.0,2.0,0
22.0,32.94666855304404,78.0,0.0,1.0,2.0,1
35.0,60.562739680002245,7.0,2.0,5.0,1.0,0
43.0,51.98001148313842,70.0,0.0,0.0,2.0,0
37.0,49.21858303814769,21.0,2.0,6.0,3.0,0
58.0,30.464505214030957,36.0,1.0,7.0,1.0,0
66.0,30.664249929910916,86.0,0.0,9.0,3.0,0
44.0,55.849015794688825,104.0,0.0,7.0,1.0,0
66.0,51.188252366300276,54.0,0.0,2.0,3.0,0
29.0,50.70750609895068,19.0,1.0,6.0,3.0,0
24.0,54.29062388770531,25.0,1.0,0.0,3.0,1
20.0,20.94884764809437,67.0,0.0,2.0,2.0,0
27.0,65.2271575991073,100.0,1.0,5.0,2.0,1
51.0,44.661503890784644,109.0,2.0,8.0,2.0,0
42.0,67.54467533180656,53.0,1.0,4.0,2.0,0
52.0,19.875139928212377,98.0,0.0,4.0,2.0,0
33.0,58.535390082911455,75.0,2.0,8.0,3.0,0
19.0,58.39368946691391,48.0,0.0,8.0,2.0,1
41.0,27.708009899650143,42.0,0.0,5.0,3.0,0
27.0,40.41115823596795,47.0,0.0,4.0,1.0,1
55.0,34.107404060747015,91.0,1.0,9.0,3.0,0
39.0,62.94818933757879,42.0,0.0,1.0,2.0,1
43.0,54.63332724333865,2.0,2.0,7.0,1.0,0
60.0,73.9827323885263,6.0,2.0,7.0,2.0,0
56.0,53.04430901422948,46.0,2.0,6.0,1.0,0
44.0,60.98366280334337,66.0,0.0,7.0,3.0,0
46.0,67.58016112070761,106.0,2.0,2.0,1.0,0
64.0,58.31640089761591,81.0,2.0,2.0,2.0,0
55.0,44.23725195572331,40.0,2.0,1.0,1.0,0
37.0,41.44558332107696,58.0,2.0,0.0,3.0,1
44.0,48.803998587071945,112.0,1.0,2.0,1.0,1
58.0,61.94875684715136,78.0,0.0,2.0,3.0,0
37.0,38.50845407220573,74.0,0.0,6.0,1.0,0
