LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,Ce0tralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,YrSold,SalePrice,SalePriceK,Sold_HigherThan_Median
64,7018,5,5,1979,1979,0,0,1,1120,1120,0,2240,0,0,2,0,6,2,12,0,1979,2,528,1,154,0,0,0,0,0,2009,142953,142.95,Less than median
100,12919,9,5,2009,2010,142,2330,1,2364,0,0,2364,1,0,2,1,2,1,11,2,2009,3,820,1,0,67,0,0,0,0,2010,611657,611.66,More than median
65,6993,5,7,1961,1994,447,912,1,1236,0,0,1236,0,0,1,0,3,1,6,1,1961,1,288,1,0,0,0,0,0,0,2006,135000,135,Less than median
-1,7340,4,6,1971,1971,536,858,1,858,0,0,858,0,0,1,0,2,1,4,0,1979,1,684,1,0,0,0,0,0,0,2007,110000,110,Less than median
64,8712,5,7,1957,2000,132,992,1,1306,0,0,1306,1,0,1,0,2,1,5,0,1968,1,756,1,0,0,0,0,0,0,2009,153000,153,Less than median
63,7875,7,5,2003,2003,783,783,1,807,702,0,1509,0,0,2,1,3,1,8,1,2003,2,393,1,0,75,0,0,0,0,2006,180000,180,More than median
50,14859,7,5,2006,2006,1670,1670,1,1670,0,0,1670,0,0,2,0,3,1,7,1,2006,3,690,1,144,60,0,0,0,0,2006,240000,240,More than median
-1,6173,5,6,1967,1967,277,876,1,902,0,0,902,0,0,1,0,3,1,6,0,1967,1,288,1,0,0,0,0,0,0,2007,125500,125.5,Less than median
80,9920,5,5,1954,1954,412,1056,1,1063,0,0,1063,1,0,1,0,3,1,6,0,1954,1,280,1,0,0,164,0,0,0,2010,128000,128,Less than median
116,13501,8,5,2006,2006,1560,1623,1,1636,0,0,1636,1,0,2,0,3,1,8,1,2006,3,865,1,0,60,0,0,0,0,2007,255000,255,More than median
86,11500,7,7,1936,1987,794,1017,1,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936,1,180,1,0,0,0,0,322,0,2006,250000,250,More than median
-1,8885,5,5,1983,1983,239,864,1,902,0,0,902,1,0,1,0,2,1,5,0,1983,2,484,1,164,0,0,0,0,0,2006,131000,131,Less than median
149,12589,6,5,2005,2005,742,742,1,742,742,0,1484,0,0,2,1,3,1,8,1,2005,2,390,1,36,24,0,0,0,0,2009,174000,174,More than median
80,11600,5,5,1960,1960,662,1105,1,1105,1169,0,2274,0,0,2,0,5,2,12,0,1960,2,480,1,0,0,0,0,0,0,2010,154300,154.3,Less than median
-1,9286,5,7,1977,1989,1072,1268,1,1268,0,0,1268,0,0,1,1,3,1,5,0,1978,1,252,1,173,0,0,0,0,0,2009,143500,143.5,Less than median
51,6120,5,7,1925,1950,279,768,0,1015,0,0,1015,0,0,1,0,3,1,6,0,1925,1,450,1,0,0,112,0,120,0,2006,88000,88,Less than median
82,6270,5,6,1949,1950,717,1001,0,1001,1001,0,2002,0,0,2,0,4,2,8,0,1949,3,871,1,0,0,0,0,0,0,2007,145000,145,Less than median
30,3000,6,5,2009,2009,318,612,1,612,612,0,1224,0,0,2,1,2,1,4,0,2009,2,528,1,0,234,0,0,0,0,2009,173733,173.73,More than median
21,2001,4,5,1970,1970,546,546,1,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,1,0,0,0,0,0,0,2007,75000,75,Less than median
50,9000,2,3,1949,1950,430,480,0,480,0,0,480,1,0,0,0,1,1,4,0,1958,1,308,1,0,0,0,0,0,0,2006,35311,35.31,Less than median
-1,17140,4,6,1956,1956,75,1134,1,1229,0,0,1229,0,0,1,0,3,1,6,0,1956,1,284,1,0,0,0,0,0,0,2009,135000,135,Less than median
103,13125,7,5,1991,1991,422,1104,1,912,1215,0,2127,1,0,2,1,4,1,8,1,1991,3,833,1,72,192,224,0,0,0,2007,238000,238,More than median
87,11029,6,8,1958,2002,245,1184,1,1414,0,0,1414,1,0,1,0,3,1,6,1,1990,2,601,1,0,51,0,0,190,0,2008,176500,176.5,More than median
70,8462,6,5,1994,1994,114,928,1,936,785,0,1721,0,1,2,1,3,1,7,0,1994,2,471,1,300,87,0,0,0,0,2007,201000,201,More than median
67,8777,5,7,1900,2003,188,1272,1,1272,928,0,2200,2,0,2,2,4,2,9,0,0,0,0,0,0,70,0,0,0,0,2008,145900,145.9,Less than median
65,10237,6,5,2005,2006,1288,1316,1,1316,0,0,1316,0,0,2,0,3,1,6,1,2005,2,397,1,100,0,0,23,0,0,2006,169990,169.99,More than median
50,8012,6,5,1993,1994,598,1604,1,1617,0,0,1617,1,0,2,0,2,1,5,1,1993,2,533,1,0,69,0,0,0,0,2008,193000,193,More than median
79,10240,6,6,1980,1980,0,1686,1,1686,0,0,1686,1,0,2,0,3,1,7,1,1980,2,612,1,384,131,0,0,0,0,2006,207500,207.5,More than median
-1,15611,5,6,1977,1977,266,1126,1,1126,0,0,1126,0,1,2,0,3,1,6,0,1977,2,540,1,180,0,0,0,0,0,2008,175000,175,More than median
93,11999,8,5,2003,2004,1181,1181,1,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003,3,656,1,104,100,0,0,0,0,2007,285000,285,More than median
-1,9900,7,5,1968,1968,280,832,1,1098,880,0,1978,0,0,2,1,4,1,9,1,1968,2,486,1,0,43,0,0,0,0,2008,176000,176,More than median
-1,11838,8,5,2001,2001,1753,1753,1,1788,0,0,1788,0,0,2,0,3,1,7,1,2001,2,522,1,202,151,0,0,0,0,2009,236500,236.5,More than median
-1,13006,7,5,1997,1997,964,964,1,993,1243,0,2236,0,0,2,1,4,1,8,1,1997,2,642,1,0,0,0,0,0,0,2006,222000,222,More than median
73,8925,8,5,2007,2007,1450,1466,1,1466,0,0,1466,0,0,2,0,3,1,7,0,2007,3,610,1,100,18,0,0,0,0,2009,201000,201,More than median
70,9100,5,6,1965,1965,121,925,1,925,0,0,925,0,1,1,0,2,1,5,0,1965,1,429,1,0,0,0,0,0,0,2009,117500,117.5,Less than median
84,11670,9,5,2006,2006,1905,1905,1,1905,0,0,1905,0,0,2,0,3,1,8,1,2006,3,788,1,0,191,0,0,0,0,2007,320000,320,More than median
63,8487,7,5,2004,2004,1480,1500,1,1500,0,0,1500,0,0,2,0,3,1,6,0,2004,2,570,1,192,36,0,0,0,0,2009,190000,190,More than median
313,27650,7,7,1960,2007,160,585,1,2069,0,0,2069,1,0,2,0,4,1,9,1,1960,2,505,1,0,0,0,0,0,0,2008,242000,242,More than median
52,5825,4,5,1926,1953,600,600,1,747,0,0,747,0,0,1,0,1,1,5,0,1953,2,528,1,0,0,32,0,0,0,2006,79900,79.9,Less than median
67,10083,7,5,2003,2003,343,1176,1,1200,0,0,1200,1,0,2,0,2,1,5,0,2003,2,555,1,0,41,0,0,0,0,2009,184900,184.9,More than median
75,9675,7,5,2005,2005,772,1113,1,1113,858,0,1971,0,0,2,1,3,1,8,1,2005,2,689,1,0,48,0,0,0,0,2009,253000,253,More than median
73,8760,7,5,2006,2006,927,1391,1,1391,571,0,1962,0,0,2,1,3,1,7,0,2006,3,868,1,0,90,0,0,0,0,2006,239799,239.8,More than median
-1,24090,7,7,1940,1950,1032,1032,1,1207,1196,0,2403,0,0,2,0,4,1,10,2,1940,1,349,1,56,0,318,0,0,0,2010,244400,244.4,More than median
55,12640,6,5,1976,1976,396,1728,1,1728,0,0,1728,0,0,2,0,4,2,8,0,1976,2,574,1,40,0,0,0,0,0,2006,150900,150.9,Less than median
-1,8755,7,5,1999,1999,220,992,1,1022,1038,0,2060,1,0,2,1,3,1,8,1,1999,2,390,1,0,0,0,168,0,0,2009,214000,214,More than median
42,7711,4,3,1977,1977,0,1440,1,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,0,0,321,0,0,0,0,0,2007,150000,150,Less than median
100,25000,5,4,1967,1967,1632,1632,1,1632,0,0,1632,0,0,2,0,4,2,8,0,1967,2,576,1,0,0,0,0,0,0,2007,143000,143,Less than median
-1,14375,6,6,1958,1958,354,819,1,1344,0,0,1344,0,1,1,0,3,1,7,1,1958,2,525,1,0,118,0,0,233,0,2009,137500,137.5,Less than median
98,8820,5,6,1890,1996,0,1088,1,1188,561,120,1869,0,0,1,0,2,1,7,0,1963,2,456,1,48,0,244,0,0,0,2009,124900,124.9,Less than median
70,8163,5,6,1959,1959,102,1144,1,1144,0,0,1144,1,0,1,0,3,1,6,1,1959,1,796,1,86,0,0,0,0,0,2006,143000,143,Less than median
85,14536,8,5,2002,2003,316,1616,1,1629,0,0,1629,1,0,2,0,3,1,9,1,2002,3,808,1,0,252,0,0,0,0,2007,270000,270,More than median
65,14006,7,5,2002,2002,936,936,1,936,840,0,1776,0,0,2,1,3,1,7,1,2002,2,474,1,144,96,0,0,0,0,2006,192500,192.5,More than median
78,9360,6,7,1972,2006,179,1161,1,1381,0,0,1381,1,0,1,1,3,1,5,1,1972,2,676,1,0,0,0,0,0,0,2010,197500,197.5,More than median
60,7200,5,8,1950,2002,317,864,1,864,0,0,864,1,0,1,0,3,1,5,0,1980,2,720,1,194,0,0,0,0,0,2007,129000,129,Less than median
60,7800,5,5,1965,1965,187,828,1,965,0,0,965,1,0,1,0,3,1,6,0,1979,1,300,1,421,0,0,0,0,0,2006,119900,119.9,Less than median
60,7200,5,8,1972,2003,108,768,1,768,0,0,768,0,1,1,0,2,1,5,0,1974,1,396,1,192,0,0,0,0,0,2009,133900,133.9,Less than median
-1,11075,5,4,1969,1969,29,784,1,1168,800,0,1968,0,1,2,1,4,1,7,1,1969,2,530,1,305,189,0,0,0,0,2008,172000,172,More than median
35,9400,6,5,1975,1975,0,945,1,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,2006,127500,127.5,Less than median
82,7136,6,6,1946,1950,495,979,0,979,979,0,1958,0,0,2,0,4,2,8,0,1946,2,492,1,0,0,0,0,0,0,2007,145000,145,Less than median
24,1300,6,6,1980,1980,276,561,1,561,668,0,1229,0,0,1,1,2,1,5,1,1980,2,462,1,150,0,0,0,0,0,2009,124000,124,Less than median
70,7420,5,5,1962,1962,640,1057,1,1057,0,0,1057,0,0,1,0,3,1,6,0,1977,2,576,1,0,0,0,0,0,0,2007,132000,132,Less than median
65,8450,7,5,2003,2003,638,1337,1,1337,0,0,1337,1,0,2,0,3,1,6,0,2003,2,531,1,0,39,0,0,0,0,2007,185000,185,More than median
24,2572,7,5,1999,1999,92,696,1,696,720,0,1416,1,0,2,1,3,1,6,0,1999,2,484,1,0,44,0,0,0,0,2010,155000,155,Less than median
50,7207,5,7,1958,2008,162,858,1,858,0,0,858,1,0,1,0,2,1,4,0,0,0,0,1,117,0,0,0,0,0,2010,116500,116.5,Less than median
-1,12227,6,7,1977,1995,434,1330,1,1542,1330,0,2872,1,0,2,1,4,1,11,1,1977,2,619,1,550,282,0,0,0,0,2008,272000,272,More than median
24,2308,6,6,1976,1976,248,804,1,804,744,0,1548,1,0,2,1,3,1,7,1,1976,2,440,1,48,0,0,0,0,0,2007,155000,155,Less than median
122,11923,9,5,2007,2007,1800,1800,1,1800,0,0,1800,0,0,2,0,2,1,7,0,2007,2,702,1,288,136,0,0,0,0,2009,239000,239,More than median
80,11316,7,5,2002,2003,193,817,1,824,1070,0,1894,1,0,2,1,4,1,8,1,2002,2,510,1,0,40,0,0,0,0,2010,214900,214.9,More than median
65,10237,6,5,2005,2007,783,783,1,783,701,0,1484,0,0,2,1,3,1,8,1,2005,2,393,1,0,72,0,0,0,0,2007,178900,178.9,More than median
130,9600,5,7,1940,1950,300,728,1,976,332,0,1308,1,0,1,1,2,1,7,2,1940,1,256,1,0,70,0,0,0,0,2009,160000,160,Less than median
-1,7390,5,7,1955,1955,196,1098,1,1098,0,0,1098,1,0,1,0,3,1,6,0,1955,1,260,1,0,0,0,0,0,0,2008,135000,135,Less than median
50,5925,3,6,1910,1950,600,600,0,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0,2009,37900,37.9,Less than median
75,10382,6,5,1958,1958,75,588,1,1095,0,0,1095,1,0,1,0,2,1,6,0,1958,1,264,1,0,0,0,0,0,0,2006,140000,140,Less than median
60,10800,4,4,1949,1950,720,720,0,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,1,0,0,0,0,0,0,2006,135000,135,Less than median
36,2268,7,5,2003,2004,197,764,1,764,862,0,1626,0,0,2,0,2,1,6,0,2003,2,474,1,0,27,0,0,0,0,2009,173000,173,More than median
55,7892,6,5,1979,1979,918,918,1,918,0,0,918,0,0,2,0,2,1,5,1,1979,1,264,1,28,0,0,0,0,0,2010,99500,99.5,Less than median
95,11639,7,5,2007,2008,1428,1428,1,1428,0,0,1428,0,0,2,0,3,1,6,0,2007,2,480,1,0,120,0,0,0,0,2008,182000,182,More than median
60,11414,7,8,1910,1993,728,728,0,1136,883,0,2019,0,0,1,0,3,1,8,0,1997,2,532,1,509,135,0,0,0,0,2009,167500,167.5,More than median
-1,2651,7,5,2000,2000,32,673,1,673,709,0,1382,1,0,2,1,3,1,6,0,2000,2,490,1,153,50,0,0,0,0,2006,165000,165,More than median
51,5900,4,7,1923,1958,440,440,1,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,2006,85500,85.5,Less than median
35,4274,7,5,2006,2007,135,1241,1,1241,0,0,1241,1,0,1,1,1,1,4,0,2007,2,569,1,0,116,0,0,0,0,2007,199900,199.9,More than median
68,9450,4,5,1954,1954,342,894,1,894,0,0,894,0,0,1,0,3,1,5,0,1999,2,400,1,0,0,0,0,0,0,2007,110000,110,Less than median
80,8816,5,6,1963,1963,470,1121,1,1121,0,0,1121,1,0,1,0,3,1,5,0,1963,2,480,1,0,80,0,0,0,0,2009,139000,139,Less than median
-1,12122,7,9,1961,2007,77,944,1,999,0,0,999,1,0,1,0,3,1,6,0,1961,2,588,1,144,76,0,0,0,0,2008,178400,178.4,More than median
98,12203,8,5,1998,1999,371,1225,1,1276,1336,0,2612,1,0,2,1,4,1,8,1,1998,3,676,1,250,0,0,0,0,0,2009,336000,336,More than median
43,3182,7,5,2007,2007,1266,1266,1,1266,0,0,1266,0,0,2,0,2,1,6,1,2007,2,388,1,100,16,0,0,0,0,2008,159895,159.9,Less than median
-1,11250,8,5,2002,2002,1128,1128,1,1149,1141,0,2290,0,0,2,1,4,1,9,1,2002,2,779,1,0,0,0,0,0,0,2008,255900,255.9,More than median
75,10125,5,5,1977,1977,0,0,1,1302,432,0,1734,0,0,2,0,4,2,8,0,1977,2,539,1,0,0,0,0,0,0,2009,126000,126,Less than median
68,10880,5,5,1950,1950,124,1164,0,1164,0,0,1164,1,0,1,0,3,1,5,0,1950,1,240,1,0,48,0,0,0,0,2008,125000,125,Less than median
59,5310,6,8,1910,2003,485,485,1,1001,634,0,1635,0,0,1,0,2,1,5,0,1950,1,255,1,394,0,0,0,0,0,2006,117000,117,Less than median
83,10159,9,5,2009,2010,284,1930,1,1940,0,0,1940,1,0,2,1,3,1,8,1,2010,3,606,1,168,95,0,0,0,0,2010,395192,395.19,More than median
-1,12046,6,6,1976,1976,692,848,1,1118,912,0,2030,0,0,2,1,4,1,8,1,1976,2,551,1,0,224,0,0,0,0,2007,195000,195,More than median
65,8125,7,5,2006,2006,770,770,1,778,798,0,1576,0,0,2,1,3,1,6,0,2006,2,614,1,0,50,0,0,0,0,2006,197000,197,More than median
82,9452,8,5,1997,1998,322,1396,1,1407,985,0,2392,1,0,2,1,3,1,7,1,1997,3,870,1,0,70,0,0,0,0,2006,348000,348,More than median
121,17671,8,9,1882,1986,700,916,1,916,826,0,1742,0,0,1,1,4,1,8,1,1925,2,424,1,0,169,0,0,0,0,2009,168000,168,More than median
80,9760,6,8,1964,1993,169,822,1,1020,831,0,1851,0,0,2,1,3,1,7,1,1964,2,440,1,239,42,0,0,0,0,2007,187000,187,More than median
68,8846,6,5,2005,2006,750,750,1,750,750,0,1500,0,0,2,1,3,1,6,0,2005,2,564,1,0,35,0,0,0,0,2006,173900,173.9,More than median
96,12456,10,5,2006,2007,528,1700,1,1718,0,0,1718,1,0,2,0,3,1,7,1,2008,3,786,1,216,48,0,0,0,0,2009,337500,337.5,More than median
51,4712,4,7,1946,1950,363,747,1,774,456,0,1230,1,0,1,1,3,1,5,0,1946,1,305,1,0,57,0,0,63,0,2006,121600,121.6,Less than median
-1,10659,5,6,1961,1961,135,1050,1,1050,0,0,1050,1,0,1,0,3,1,6,0,1961,1,368,1,0,319,0,0,0,0,2006,136500,136.5,Less than median
-1,11717,6,6,1970,1970,1442,1442,1,1442,0,0,1442,0,0,2,0,2,1,6,1,1970,2,615,1,371,0,0,0,0,0,2009,185000,185,More than median
60,9786,3,4,1922,1950,1007,1007,0,1077,0,0,1077,0,0,1,0,3,1,6,1,1922,1,210,1,0,100,48,0,0,0,2006,91000,91,Less than median
64,6762,7,5,2006,2006,501,1187,1,1208,0,0,1208,1,0,2,0,2,1,6,0,2006,2,632,1,105,61,0,0,0,0,2010,206000,206,More than median
74,10206,3,3,1952,1952,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,1956,2,528,1,0,0,0,0,0,0,2009,82000,82,Less than median
60,5400,5,6,1920,1950,691,691,1,691,0,0,691,0,0,1,0,2,1,4,0,1920,1,216,0,0,20,94,0,0,0,2007,86000,86,Less than median
75,11957,8,5,2006,2006,1550,1574,1,1574,0,0,1574,0,0,2,0,3,1,7,1,2006,3,824,1,144,104,0,0,0,0,2008,232000,232,More than median
-1,11500,5,6,1976,1976,1680,1680,1,1680,0,0,1680,0,0,2,0,4,2,8,0,1976,2,528,1,0,0,0,0,0,0,2007,136905,136.91,Less than median
43,3182,7,5,2005,2006,1330,1346,1,1504,0,0,1504,0,0,2,0,1,1,7,1,2005,2,457,1,156,0,0,0,0,0,2009,181000,181,More than median
65,8385,5,8,1977,1977,390,985,1,985,0,0,985,0,0,2,0,3,1,6,0,1977,1,328,1,210,0,0,0,0,0,2008,149900,149.9,Less than median
-1,12155,6,3,1970,1970,420,1657,1,1657,0,0,1657,0,1,2,0,3,1,7,1,1970,2,484,1,0,0,0,0,147,0,2007,163500,163.5,More than median
21,2217,4,4,1970,1970,0,546,1,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,1,238,0,0,0,0,0,2009,88000,88,Less than median
43,12118,7,5,2004,2005,1710,1710,1,1710,0,0,1710,0,0,2,0,3,1,7,1,2004,2,550,1,100,48,0,0,180,0,2009,240000,240,More than median
60,6000,5,5,1926,1950,1008,1008,1,1008,0,514,1522,0,0,2,0,4,1,7,0,0,0,0,1,0,0,138,0,0,0,2006,102000,102,Less than median
115,21286,5,5,1948,1950,720,720,1,720,551,0,1271,0,0,2,0,4,1,7,1,1948,1,312,1,0,0,108,0,0,0,2008,135000,135,Less than median
75,9825,5,5,1965,1965,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0,0,0,1,0,0,0,0,0,0,2010,100000,100,Less than median
55,10592,6,7,1923,1996,602,602,1,900,602,0,1502,0,0,1,1,3,1,7,2,1923,1,180,1,96,0,112,0,53,0,2007,165000,165,More than median
60,7200,5,4,1910,2006,310,1022,0,1022,0,0,1022,1,0,1,0,2,1,4,0,1956,1,280,1,0,30,226,0,0,0,2009,85000,85,Less than median
60,11664,6,5,1948,1950,746,1082,1,1082,0,0,1082,0,0,1,0,2,1,5,1,1948,1,240,1,0,130,0,0,0,0,2007,119200,119.2,Less than median
70,8400,8,6,2001,2001,167,810,1,810,855,0,1665,1,0,2,1,3,1,6,0,2001,2,528,1,0,45,0,0,0,0,2009,227000,227,More than median
73,11883,7,5,1996,1996,814,1504,1,1504,0,0,1504,1,0,2,0,3,1,6,1,1996,2,478,1,115,66,0,0,0,0,2009,203000,203,More than median
-1,5814,8,5,1984,1984,184,1220,1,1360,0,0,1360,1,0,1,0,1,1,4,1,1984,2,565,1,63,0,0,0,0,0,2009,187500,187.5,More than median
-1,10784,7,5,1991,1992,384,384,1,802,670,0,1472,0,0,2,1,3,1,7,1,1991,2,402,1,164,0,0,0,0,0,2007,160000,160,Less than median
43,3013,7,5,2005,2005,1346,1362,1,1506,0,0,1506,0,0,2,0,2,1,6,1,2005,2,440,1,142,20,0,0,0,0,2006,213490,213.49,More than median
60,7024,4,5,2005,2005,108,1132,1,1132,0,0,1132,1,0,1,1,2,1,5,0,2005,2,451,1,252,64,0,0,0,0,2008,176000,176,More than median
64,7406,7,5,2006,2006,515,1199,1,1220,0,0,1220,1,0,2,0,2,1,6,0,2006,2,632,1,105,54,0,0,0,0,2006,194000,194,More than median
52,9439,5,5,1930,1950,588,912,1,912,336,0,1248,0,0,1,0,2,1,6,0,1957,1,160,1,0,0,192,0,0,0,2007,87000,87,Less than median
43,3182,7,5,2005,2006,1330,1346,1,1504,0,0,1504,0,0,2,0,2,1,7,1,2005,2,437,1,156,20,0,0,0,0,2008,191000,191,More than median
-1,15498,8,6,1976,1976,0,1565,1,2898,0,0,2898,1,0,2,0,2,1,10,1,1976,2,665,1,0,72,174,0,0,0,2008,287000,287,More than median
70,7700,5,5,1972,1972,276,882,1,882,0,0,882,1,0,1,0,3,1,5,0,1980,2,461,1,96,0,0,0,0,0,2007,112500,112.5,Less than median
73,9300,5,5,1960,1960,571,1268,1,1264,0,0,1264,1,0,1,0,3,1,6,2,1960,2,461,1,0,0,0,0,143,0,2010,167500,167.5,More than median
71,9520,8,5,2007,2008,125,1638,1,1646,0,0,1646,1,0,2,0,3,1,7,1,2008,3,800,1,192,44,0,0,0,0,2008,293077,293.08,More than median
79,9492,5,5,1941,1950,359,768,1,968,408,0,1376,1,0,1,0,3,1,6,1,1941,1,240,1,0,0,0,0,0,0,2007,105000,105,Less than median
21,1680,6,7,1972,1972,355,672,1,672,546,0,1218,0,1,1,1,3,1,7,0,1972,1,264,1,0,28,0,0,0,0,2006,118000,118,Less than median
-1,7082,5,8,1916,1995,686,686,1,948,980,0,1928,0,0,2,0,5,2,10,0,0,0,0,0,0,0,228,0,0,0,2006,160000,160,Less than median
102,15863,7,3,1920,1970,301,824,1,1687,998,397,3082,1,0,2,1,5,1,12,2,1970,2,672,1,136,63,0,0,0,0,2009,197000,197,More than median
-1,14541,8,7,1993,1993,326,1338,1,1352,1168,0,2520,1,0,2,1,5,1,10,1,1993,3,796,1,209,55,0,0,0,0,2006,310000,310,More than median
-1,8125,7,5,2002,2002,668,1654,1,1654,0,0,1654,1,0,2,0,3,1,6,0,2002,3,900,1,0,136,0,0,0,0,2006,230000,230,More than median
50,6305,5,7,1938,1950,920,920,1,954,0,0,954,0,0,1,0,2,1,5,1,1938,1,240,1,0,0,0,0,0,0,2007,119750,119.75,Less than median
-1,11500,4,3,1957,1957,0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,1957,1,290,0,186,0,0,0,0,0,2009,84000,84,Less than median
89,12898,9,5,2007,2008,598,1620,1,1620,0,0,1620,1,0,2,0,2,1,6,1,2008,3,912,1,228,0,0,0,0,0,2009,315500,315.5,More than median
-1,9240,8,5,2001,2002,1055,1055,1,1055,1208,0,2263,0,0,2,1,3,1,7,1,2001,2,905,1,0,45,0,0,189,0,2008,287000,287,More than median
21,1533,4,6,1970,2008,546,546,1,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,1,0,0,0,0,0,0,2009,97000,97,Less than median
21,1477,4,4,1970,1970,121,630,1,630,0,0,630,1,0,1,0,1,1,3,0,1970,1,286,1,0,0,0,0,0,0,2009,80000,80,Less than median
88,13125,5,4,1957,2000,284,1134,1,1803,0,0,1803,1,0,2,0,3,1,8,1,1957,2,484,1,0,0,0,0,0,0,2006,155000,155,Less than median
-1,9130,6,8,1966,2000,336,800,1,800,832,0,1632,0,1,1,1,4,1,7,0,1966,2,484,1,0,40,0,0,0,0,2008,173000,173,More than median
34,5381,6,5,2005,2005,406,1306,1,1306,0,0,1306,1,0,2,0,1,1,5,1,2005,2,624,1,170,63,0,0,0,0,2009,196000,196,More than median
86,11839,7,5,1990,1990,390,1475,1,1532,797,0,2329,1,0,2,1,4,1,10,1,1990,2,514,1,192,121,0,0,0,0,2008,262280,262.28,More than median
80,9600,8,5,1981,1981,1420,2524,1,2524,0,0,2524,1,0,2,1,4,1,9,1,1981,2,542,1,474,120,0,0,0,0,2009,278000,278,More than median
-1,13680,3,5,1955,1955,0,0,1,1733,0,0,1733,0,0,2,0,4,1,8,1,1955,2,452,1,0,0,0,0,0,0,2009,139600,139.6,Less than median
85,16056,9,5,2005,2006,1752,1992,1,1992,876,0,2868,0,0,3,1,4,1,11,1,2005,3,716,1,214,108,0,0,0,0,2006,556581,556.58,More than median
57,9245,5,5,1994,1995,304,990,1,990,0,0,990,0,1,1,0,3,1,5,0,1996,2,672,1,0,0,0,0,0,0,2008,145000,145,Less than median
100,21750,5,4,1960,2006,0,0,1,1771,0,0,1771,0,0,1,0,3,1,9,1,1960,2,336,1,0,0,0,0,0,0,2009,115000,115,Less than median
60,11100,4,7,1946,2006,0,0,1,930,0,0,930,0,0,1,0,2,1,6,0,1946,1,308,1,0,0,0,0,0,0,2010,84900,84.9,Less than median
73,8993,7,5,2007,2007,1302,1302,1,1302,0,0,1302,0,0,2,0,3,1,6,0,2007,2,436,1,0,22,0,0,0,0,2007,176485,176.49,More than median
103,11175,7,5,2007,2007,1316,1316,1,1316,0,0,1316,0,0,2,0,3,1,6,1,2007,2,440,1,0,20,0,0,0,0,2007,200141,200.14,More than median
100,9500,6,6,1964,1978,374,816,1,1127,850,0,1977,0,1,1,1,4,1,9,1,1964,2,540,1,0,52,0,0,0,0,2007,165000,165,More than median
68,8562,5,6,1957,2002,833,1216,1,1526,0,0,1526,0,0,1,0,4,1,7,1,1957,1,364,1,116,78,0,0,0,0,2010,144500,144.5,Less than median
90,11367,8,5,2002,2002,133,1065,1,1091,898,0,1989,1,0,2,1,3,1,7,1,2002,2,586,1,199,60,0,0,0,0,2006,255000,255,More than median
104,11361,6,5,1976,1976,549,1193,1,1523,0,0,1523,0,1,2,0,3,1,7,1,1976,2,478,1,0,0,0,0,189,0,2008,180000,180,More than median
43,7052,7,5,2005,2005,705,1364,1,1364,0,0,1364,1,0,2,0,2,1,6,1,2005,2,484,1,192,36,0,0,0,0,2006,185850,185.85,More than median
-1,29959,7,6,1994,1994,378,973,1,979,871,0,1850,0,0,2,1,3,1,7,1,1994,2,467,1,168,98,0,0,0,0,2009,248000,248,More than median
96,11308,9,5,2008,2008,168,1104,1,1130,1054,0,2184,1,0,2,1,3,1,10,1,2008,3,836,1,0,102,0,0,0,0,2009,335000,335,More than median
-1,11275,6,7,1932,1950,0,854,1,1096,895,0,1991,0,0,1,1,3,1,7,1,1977,2,432,1,0,0,19,0,0,0,2007,220000,220,More than median
41,4920,8,5,2001,2001,722,1338,1,1338,0,0,1338,1,0,2,0,2,1,6,0,2001,2,582,1,0,0,170,0,0,0,2010,213500,213.5,More than median
120,18000,3,4,1935,1950,894,894,1,894,0,0,894,0,0,1,0,2,1,6,0,1994,3,1248,1,0,20,0,0,0,0,2008,81000,81,Less than median
85,13600,5,5,1900,1950,662,662,0,1422,915,0,2337,0,0,2,0,5,2,10,0,1945,2,560,1,0,57,0,0,0,0,2007,90000,90,Less than median
50,6000,6,6,1925,1980,706,1103,1,1103,0,0,1103,0,0,1,0,2,1,5,1,1976,2,440,1,166,120,0,0,0,0,2006,110500,110.5,Less than median
-1,11000,5,6,1966,1966,184,1154,1,1154,0,0,1154,0,0,1,1,3,1,6,1,1966,2,480,1,0,58,0,0,0,0,2009,154000,154,Less than median
